Barry Lavadera;male;White: Other;88
Barry Lyons;male;White: British;77
Barry Maurer;male;White: British;84
Barry Mcsweeney;male;White: British;73
Barry Mutch;male;White: British;87
Barry Priolo;male;Asian or Asian British: Pakistani;44
Barry Simonis;male;White: British;79
Bart Hopper;male;White: Other;84
Bart Kaplan;male;White: British;78
Basil Harris;male;White: British;72
Bea Sullivan;female;White: British;58
Beatrice Bailey;female;White: British;81
Beatrice Frija;female;White: British;72
Beatrice Gowins;female;Other: Any other ethnic group;75
Beatrice Gruber;female;White: Other;84
Becky Garcia;female;Asian or Asian British: Indian;84
Becky Jenkins;female;White: British;84
Becky Johnson;female;White: British;87
Belinda Forget;female;White: British;63
Belinda Gustin;female;Black or Black British: African;67
Belkis Caudill;female;White: Other;70
Ben Anderson;male;Black or Black British: African;60
Ben Fenwick;male;White: British;57
Ben Martin;male;White: British;13
Ben Sanders;male;Black or Black British: African;85
Ben Tilford;male;White: British;4
Benito Franks;male;Asian or Asian British: Other Asian;74
Benjamin Alexandra;male;White: British;64
Benjamin Berger;male;White: British;52
Benjamin Foreman;male;Other: Any other ethnic group;81
Benjamin Hawkins;male;White: British;74
Benjamin Holt;male;White: Other;81
Benjamin Lubrano;male;Black or Black British: Caribbean;85
Benjamin Sollenberger;male;Black or Black British: African;41
Benjamin Strawser;male;White: British;70
Benjamin Stutes;male;White: British;80
Benjamin Thomas;male;White: Other;70
Benjamin Wadkins;male;White: British;73
Bennie Gonzales;male;White: British;73
Bennie Goodman;female;White: British;13
Bennie Sims;male;White: Other;87
Benny Bivens;male;White: British;67
Bernadine Fortney;female;Asian or Asian British: Indian;2
Bernard Bryan;male;Asian or Asian British: Bangladeshi;0
Bernard Cramer;male;Asian or Asian British: Indian;86
Bernard Cuffie;male;Mixed: White and Black Caribbean;63
Bernard Davis;male;White: British;68
Bernard Fairbanks;male;White: British;68
Bernard Fletcher;male;White: British;50
Bernard Greco;male;White: British;78
Bernard Joubert;male;White: British;85
Bernard Mccutcheon;male;White: British;76
Bernard Monica;male;Black or Black British: Caribbean;68
Bernard Wilkerson;male;Black or Black British: Other Black;47
Bernardo Hutchings;male;White: British;87
Bernice Bruce;female;White: British;67
Bernice Canales;female;Asian or Asian British: Indian;4
Bernice Delap;female;White: Other;58
Bernice Metz;female;Asian or Asian British: Indian;80
Bernice Widger;female;Black or Black British: Caribbean;74
Bernice Witherspoon;female;Black or Black British: Caribbean;88
Berry James;male;Black or Black British: Caribbean;85
Bert Spencer;male;Black or Black British: Caribbean;2
Bert Taylor;male;White: British;82
Bert Wright;male;White: British;81
Berta Hester;female;White: Other;89
Bertha Durall;female;White: British;41
Bertha Ferrel;female;Black or Black British: African;81
Bertha Jones;female;White: British;88
Bertha Mann;female;White: Irish;86
Bertha Mason;female;White: Other;84
Bertha Mccarthy;female;Black or Black British: Caribbean;80
Bertha Rashid;female;White: Other;34
Bertha Riley;female;White: British;3
Bertha Smith;female;Black or Black British: Caribbean;74
Bertha Taylor;female;White: British;88
Bertie Lovelock;female;White: British;83
Bessie Baber;female;White: Other;72
Bessie Morrow;female;Other: Any other ethnic group;83
Bessie Proffitt;female;White: Other;76
Bessie Seymour;female;White: British;42
Bessie Stahlberg;female;White: British;76
Beth Benoit;female;White: British;85
Beth Kanne;female;White: British;76
Beth Krueger;female;White: British;3
Beth Mulkey;female;White: British;83
Beth Woodby;female;White: British;31
Bethany Cesar;female;White: Other;68
Betsy Franks;female;White: Other;78
Betsy Garcia;female;White: British;88
Betsy Lester;female;White: British;8
Betsy Norton;female;White: British;75
Bette Robinson;female;Other: Any other ethnic group;48
Bette Saballos;female;White: British;80
Bette Steele;female;Asian or Asian British: Pakistani;81
Bettie Perez;female;White: British;43
Betty Aponte;female;White: British;80
Betty Bates;female;Black or Black British: African;72
Betty Benfield;female;White: British;85
Betty Bernal;female;Asian or Asian British: Bangladeshi;76
Betty Block;female;Black or Black British: African;82
Betty Buffington;female;White: Other;76
Betty Cantu;female;Asian or Asian British: Other Asian;67
Betty Carranza;female;Asian or Asian British: Other Asian;8
Betty Darnell;female;White: British;84
Betty Edwards;female;White: British;30
Betty Gomez;female;Black or Black British: African;83
Betty Hanisch;female;White: British;81
Betty Heard;female;Mixed: White and Black African;80
Betty Hoppe;female;White: British;82
Betty Jacobo;female;White: British;46
Betty Loepp;female;White: British;85
Betty Maiden;female;Black or Black British: African;87
Betty Mccarthy;female;White: British;87
Betty Mcmurtry;female;White: British;70
Betty Michels;female;Black or Black British: African;81
Betty Nichols;female;Black or Black British: Caribbean;88
Betty Pangburn;female;Mixed: Other Mixed;78
Betty Paul;female;White: British;87
Betty Peffley;female;White: British;50
Betty Piller;female;White: British;83
Betty Pries;female;Black or Black British: African;82
Betty Rader;female;Asian or Asian British: Indian;59
Betty Roberts;female;White: Other;85
Betty Taylor;female;White: Other;75
Betty Villalobos;female;Asian or Asian British: Chinese;33
Betty Wilson;female;Black or Black British: Other Black;78
Bettye Smith;female;White: British;89
Beulah Fawver;female;Asian or Asian British: Pakistani;2
Beulah Hamson;female;White: British;79
Beulah Littleton;female;White: British;73
Beverly Botts;female;White: British;79
Beverly Brannon;female;Asian or Asian British: Other Asian;70
Beverly Cannone;female;White: British;75
Beverly Carruth;female;White: British;73
Beverly Champney;female;Black or Black British: Other Black;82
Beverly Concepcion;female;White: Irish;85
Beverly Cunningham;female;White: British;63
Beverly Dixon;female;White: British;69
Beverly Evans;female;White: British;42
Beverly Farmer;female;White: British;24
Beverly Greb;female;Black or Black British: African;35
Beverly Main;female;Mixed: Other Mixed;87
Beverly Melody;female;White: Other;77
Beverly Nabors;female;White: British;66
Beverly Ortiz;female;Asian or Asian British: Other Asian;1
Beverly Patterson;female;Mixed: White and Black African;83
Beverly Persaud;female;White: British;4
Beverly Ramirez;female;White: British;50
Beverly Schuler;female;White: British;82
Beverly Starr;female;White: British;73
Beverly Vandyke;female;White: Other;66
Beverly Yang;female;Mixed: White and Black Caribbean;79
Bill Kearns;male;White: British;68
Bill Plantz;male;Black or Black British: African;30
Bill Wright;male;Asian or Asian British: Bangladeshi;0
Billie Braden;female;White: British;35
Billie Carroll;male;White: Other;76
Billie Infante;female;Black or Black British: African;25
Billie Rose;female;White: Other;84
Billie Rutan;female;White: British;86
Billie Woodard;female;White: British;79
Billy Anderson;male;White: British;87
Billy Brindle;male;White: British;80
Billy Butler;male;White: British;10
Billy Chang;male;White: Irish;42
Billy East;male;Black or Black British: Other Black;85
Billy Johnson;male;White: British;82
Billy Lemire;male;White: British;1
Billy Meyer;female;White: Irish;81
Billy Olds;male;White: British;11
Billy Olson;male;Asian or Asian British: Bangladeshi;72
Billy Sawinski;male;White: Other;1
Billy Thompson;male;Asian or Asian British: Chinese;86
Birgit Horn;female;Black or Black British: Caribbean;75
Birgit Long;female;White: British;84
Blaine Boivin;male;White: Other;57
Blair Coleman;female;Black or Black British: African;67
Blair Perez;female;Black or Black British: African;77
Blair Randall;male;Asian or Asian British: Indian;88
Blake Chong;male;Mixed: White and Asian;89
Blake Crape;male;Asian or Asian British: Other Asian;86
Blake Jackson;male;White: British;88
Blanca Friley;female;White: Other;86
Blanche Baker;female;Other: Any other ethnic group;61
Blanche Jackson;female;White: British;81
Blanche Perry;female;White: British;6
Blanche Pritchett;female;Black or Black British: African;87
Bob Kidd;male;Asian or Asian British: Other Asian;67
Bobbie Boser;female;Other: Any other ethnic group;55
Bobbie Bradley;female;White: Other;87
Bobbie Clay;female;White: British;83
Bobby Allison;male;White: British;81
Bobby Anderson;male;White: British;88
Bobby Donovan;male;Other: Any other ethnic group;60
Bobby Hodson;male;Asian or Asian British: Bangladeshi;83
Bobby Jantz;male;Black or Black British: African;66
Bobby Kimball;male;White: Other;85
Bobby Laprade;male;Asian or Asian British: Pakistani;84
Bobby Lorenzo;male;White: British;79
Bobby Mancuso;male;White: British;80
Bobby Mcilwain;male;White: British;51
Bobby Saunders;male;Black or Black British: African;88
Bobby Victor;male;White: British;89
Bobby Yee;male;Black or Black British: African;48
Bonita Marston;female;Asian or Asian British: Indian;29
Bonita Tucker;female;Black or Black British: African;77
Bonita Zdenek;female;White: British;80
Bonnie Berger;female;Black or Black British: African;84
Bonnie Brown;female;White: British;20
Bonnie Cardwell;female;White: British;57
Bonnie Compton;female;White: British;80
Bonnie Costales;female;Asian or Asian British: Other Asian;84
Bonnie Harper;female;White: British;0
Bonnie Hawkins;female;White: British;2
Bonnie Ishee;female;White: British;89
Bonnie Murray;female;White: Other;78
Bonnie Ornelas;female;White: British;25
Bonnie Parker;female;Asian or Asian British: Indian;67
Bonnie Perkins;female;Asian or Asian British: Pakistani;71
Bonnie Sheppard;female;White: British;82
Bonnie Smith;female;Asian or Asian British: Indian;83
Bonnie Sproul;female;White: British;73
Bonnie Stewart;female;White: Other;25
Bonnie Winnett;female;White: British;31
Bonny Driever;female;White: Other;80
Booker Phung;male;White: British;79
Boyd Beard;male;White: British;84
Boyd Rice;male;White: British;85
Brad Birkholz;male;White: Irish;87
Brad Bullins;male;Asian or Asian British: Other Asian;19
Bradford Haskins;male;White: British;64
Bradley Atkins;male;White: Irish;89
Bradley Belle;male;Black or Black British: African;87
Bradley Campbell;male;White: Other;35
Bradley Dawood;male;White: British;78
Bradley Hartl;male;Black or Black British: Other Black;84
Bradley Jasper;male;White: British;88
Bradley Morrow;male;White: British;0
Bradley Sloan;male;White: British;11
Brain Smith;male;White: British;83
Brain Snead;male;White: British;88
Brandi Banks;female;White: Other;83
Brandi Kugler;female;White: British;80
Brandi Ladner;female;Asian or Asian British: Indian;51
Brandi Morris;female;Asian or Asian British: Bangladeshi;71
Brandi Tarleton;female;Mixed: White and Black Caribbean;51
Brandi Warren;female;White: British;72
Brandie Adams;female;White: British;89
Brandon Clark;male;White: Other;3
Brandon Garcia;male;White: Other;77
Brandon Jordan;male;Asian or Asian British: Indian;63
Brandon King;male;Asian or Asian British: Other Asian;73
Brandon Maez;male;Asian or Asian British: Indian;86
Brandon Marrero;male;White: Other;75
Brandon Marshall;male;Black or Black British: African;85
Brandon Mcallister;male;White: British;86
Brandon Mills;male;Black or Black British: African;84
Brandon Newnam;male;Black or Black British: Caribbean;76
Brandon Owens;male;White: British;87
Brandon Rinck;male;Other: Any other ethnic group;75
Brandon Ryder;male;White: British;78
Brandon Sander;male;White: British;74
Brandon Schwalb;male;White: British;86
Brandon Selby;male;White: British;72
Brandon Smith;male;Asian or Asian British: Indian;65
Brandon Smith;male;White: Other;80
Brandon Thompson;male;White: British;16
Brandon Whitehurst;male;Asian or Asian British: Other Asian;2
Brandy Dean;female;White: British;77
Brandy George;female;White: Other;77
Brandy Thompson;female;White: Other;77
Bree Warner;female;White: British;30
Brenda Brady;female;White: British;79
Brenda Croker;female;White: British;25
Brenda Diamantopoulo;female;White: British;22
Brenda Feldman;female;Asian or Asian British: Indian;79
Brenda Gatson;female;Black or Black British: Caribbean;23
Brenda Hagstrom;female;White: British;71
Brenda Havercroft;female;Black or Black British: African;84
Brenda Jones;female;White: British;50
Brenda Munroe;female;White: Other;8
Brenda Ortiz;female;White: Other;51
Brenda Shoaf;female;White: British;75
Brenda Skinner;female;White: British;39
Brenda Trejo;female;Mixed: White and Black Caribbean;50
Brenda Vallo;female;Mixed: Other Mixed;52
Brendan Baker;male;White: Other;43
Brendan Garrett;male;White: Other;87
Brent Cybulski;male;Mixed: White and Black Caribbean;78
Brent Lee;male;White: British;43
Brent Miller;male;Asian or Asian British: Bangladeshi;82
Brent Ritz;male;White: British;88
Brent Wobbleton;male;White: Irish;6
Brett Baker;male;White: British;85
Brett Case;male;White: British;88
Brett Kumm;male;White: British;9
Brett Noll;male;White: British;75
Brett Snell;male;Asian or Asian British: Indian;85
Brett Williams;male;Mixed: White and Black Caribbean;88
Brian Ashford;male;White: British;75
Brian Chin;male;White: Other;89
Brian Crouch;male;White: British;86
Brian Dumas;male;White: Other;86
Brian Haldeman;male;White: Other;82
Brian Hazlewood;male;White: British;75
Brian Henson;male;Asian or Asian British: Indian;80
Brian Hillebrand;male;Black or Black British: African;84
Brian Hurst;male;White: Other;81
Brian Madry;male;Asian or Asian British: Indian;86
Brian Meyer;male;White: British;66
Brian Morse;male;White: British;52
Brian Nash;male;Black or Black British: African;78
Brian Nightingale;male;Asian or Asian British: Indian;3
Brian Noble;male;White: British;36
Brian Parga;male;White: British;68
Brian Parton;male;Black or Black British: Other Black;88
Brian Petrovich;male;White: British;60
Brian Potter;male;Black or Black British: Other Black;57
Brian Quinn;male;White: Irish;85
Brian Reeves;male;Black or Black British: African;87
Brian Richman;male;Asian or Asian British: Other Asian;83
Brian Roberts;male;Black or Black British: Other Black;60
